week,name,position,team,opp,bye_week,passing_yds,passing_tds,passing_int,rushing_att,rushing_yds,rushing_tds,receiving_tgt,receiving_rec,receiving_yds,receiving_tds,return_tds,twopt,fumbles,points,o_rank,projected,pct_rostered
14,B. Berrios,WR,Mia,Ten,10,0,0,0,0.8,4.2,0.1,3.3,2.4,25.2,0.2,0.1,0,0.1,4.77,2075,238,1%
14,R. Bateman,WR,Bal,LAR,13,0,0,0,0,0,0,5.2,3.4,46.7,0.3,0,0,0.1,4.72,99,244,61%
14,J. Agnew,WR,Jax,@Cle,9,0,0,0,0.9,5.2,0.1,2.2,1.6,15.6,0.1,0.1,0,0,4.64,1916,254,1%
14,J. Meyers,WR,LV,"stadium."">",13,0,0,0,0.1,0.5,0,6.2,4.4,48.0,0.3,0,0,0.1,4.57,117,258,47%
14,K. Raymond,WR,Det,@Chi,9,0,0,0,0.2,1.5,0,3.3,2.2,24.7,0.2,0.1,0,0,4.45,1865,270,1%
14,J. Reed,WR,GB,@NYG,6,0,0,0,0,0,0,5.5,3.5,37.6,0.3,0,0,0,4.37,213,275,7%
14,A. Thielen,WR,Car,"stadium."">",7,0,0,0,0,0,0,5.6,3.7,39.9,0.3,0,0,0.1,4.22,134,288,47%
14,O. Beckham Jr.,WR,Bal,LAR,13,0,0,0,0.1,0.7,0,4.6,3.2,39.0,0.3,0,0,0,4.18,129,293,74%
14,Z. Jones,WR,Jax,@Cle,9,0,0,0,0.1,0.7,0,5.6,3.8,42.9,0.2,0,0,0.1,4.17,159,294,30%
14,K. Shakir,WR,Buf,@KC,13,0,0,0,0.1,0.8,0,4.8,2.9,37.3,0.3,0,0,0,4.17,244,296,4%
14,J. McKinnon,RB,KC,Buf,10,0,0,0,2.8,12.1,0.1,3.9,3.2,22.9,0.2,0,0,0.1,4.16,106,298,61%
14,M. Carter,RB,NYJ,Hou,7,0,0,0,6.1,26.4,0.2,2.1,1.7,12.8,0.1,0,0,0,4.14,241,299,7%
14,C. Hubbard,RB,Car,"stadium."">",7,0,0,0,7.2,29.5,0.2,1.6,1.2,8.9,0.1,0,0,0.1,4.05,162,308,16%
14,W. Robinson,WR,NYG,GB,13,0,0,0,1.0,5.7,0.1,4.2,2.9,34.0,0.2,0,0,0,4.03,239,310,5%
14,R. Doubs,WR,GB,@NYG,6,0,0,0,0.1,0.3,0,4.6,3.0,35.4,0.3,0,0,0,4.03,145,311,31%
14,D. Singletary,RB,Hou,@NYJ,7,0,0,0,7.4,28.6,0.2,2.1,1.4,10.4,0.0,0,0,0.1,3.99,158,312,27%
14,J. Mingo,WR,Car,"stadium."">",7,0,0,0,0.2,1.0,0,5.5,3.3,38.0,0.2,0,0,0,3.97,181,318,13%
14,E. Elliott,RB,NE,@Pit,11,0,0,0,7.1,28.7,0.3,1.3,1.0,7.4,0.1,0,0.1,0.1,4.31,131,319,65%
14,M. Gallup,WR,Dal,"stadium."">",7,0,0,0,0,0,0,5,3.0,39.2,0.2,0,0,0,3.95,139,321,28%
14,R. Jones,RB,Dal,"stadium."">",7,0,0,0,6.2,26.7,0.3,0.8,0.6,4.6,0,0,0,0,3.93,323,328,1%
14,J. Hyatt,WR,NYG,GB,13,0,0,0,0.1,0.6,0,5,3.1,36.9,0.2,0,0,0,3.90,161,330,17%
14,C. Patterson,RB,Atl,"stadium."">",11,0,0,0,4.7,20.7,0.1,1,0.8,6.1,0.1,0.1,0,0.1,3.89,222,332,14%
14,A. Pierce,WR,Ind,@Cin,11,0,0,0,0.1,0.3,0,4.5,2.5,34.7,0.3,0,0,0,3.78,193,341,8%
14,M. Mayer,TE,LV,"stadium."">",13,0,0,0,0,0,0,4.2,3.0,31.7,0.3,0,0,0,3.78,219,342,18%
14,D. Chark Jr.,WR,Car,"stadium."">",7,0,0,0,0,0,0,4.7,2.6,37.6,0.2,0,0,0,3.77,153,343,21%
14,M. Jones Jr.,WR,Det,@Chi,9,0,0,0,0,0,0,4.8,3.0,34.6,0.3,0,0,0,3.75,343,345,2%
14,P. Campbell,WR,NYG,GB,13,0,0,0,0.6,3.2,0,4.9,3.3,36.3,0.2,0,0,0,3.68,238,351,4%
14,K. Osborn,WR,Min,"stadium."">",13,0,0,0,0.1,0.4,0,4.6,2.9,34.0,0.2,0,0,0,3.68,173,352,10%
14,D. Slayton,WR,NYG,GB,13,0,0,0,0.1,0.7,0,4.3,2.4,35.5,0.2,0,0,0,3.66,194,354,4%
14,C. Brown,RB,Cin,Ind,7,0,0,0,5.4,24.7,0.2,1.3,1.1,8.6,0.1,0,0,0.1,3.65,207,355,5%
14,C. Claypool,WR,Chi,Det,13,0,0,0,0.5,2.9,0.1,3.9,2.3,30.1,0.2,0,0,0,3.57,259,363,4%
14,G. Everett,TE,LAC,Den,5,0,0,0,0,0,0,4.3,2.9,30.3,0.3,0,0,0,3.56,148,364,50%
14,S. LaPorta,TE,Det,@Chi,9,0,0,0,0,0,0,4.5,3.1,33.6,0.2,0,0,0,3.53,123,367,61%
14,C. Edwards-Helaire,RB,KC,Buf,10,0,0,0,4.9,21.3,0.2,1.4,1.1,8.7,0.1,0,0,0,3.53,160,370,20%
14,M. Valdes-Scantling,WR,KC,Buf,10,0,0,0,0,0,0,3.8,2.2,34.5,0.2,0,0,0,3.50,216,373,8%
14,C. Kmet,TE,Chi,Det,13,0,0,0,0,0,0,4.7,3.1,32.5,0.2,0,0,0,3.49,137,374,76%
14,L. Fournette,RB,TB,"stadium."">",5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,380,9%
14,K. Williams,RB,LAR,@Bal,10,0,0,0,4.6,18.1,0.1,2.1,1.5,11.1,0.1,0,0,0,3.39,202,391,2%
14,J. Wilson Jr.,RB,Mia,Ten,10,0,0,0,5.1,23.1,0.2,1.5,1.2,9.1,0.1,0,0,0.1,3.34,125,397,32%
14,G. Edwards,RB,Bal,LAR,13,0,0,0,6.2,29.4,0.2,0.7,0.6,4.0,0,0,0,0,3.30,182,404,14%
14,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.1,0,4.1,3.0,31.2,0.2,0,0,0,3.29,195,405,8%
14,D. Schultz,TE,Hou,@NYJ,7,0,0,0,0,0,0,4.8,3.0,30.3,0.2,0,0,0,3.27,141,409,71%
14,T. Thornton,WR,NE,@Pit,11,0,0,0,0.1,0.6,0,4.3,2.5,32.7,0.2,0,0,0,3.26,250,410,1%
14,J. Downs,WR,Ind,@Cin,11,0,0,0,0.3,1.6,0,4.7,2.8,33.3,0.2,0,0,0,3.24,277,414,2%
14,D. Kincaid,TE,Buf,@KC,13,0,0,0,0,0,0,3.9,2.5,27.1,0.2,0,0,0,3.24,120,415,72%
14,J. Metchie III,WR,Hou,@NYJ,7,0,0,0,0,0,0,4.5,2.6,31.2,0.2,0,0,0,3.22,247,420,5%
14,G. Dulcich,TE,Den,@LAC,9,0,0,0,0,0,0,4.9,3.1,32.1,0.2,0,0,0,3.21,152,421,57%
14,J. Warren,RB,Pit,NE,6,0,0,0,5.1,22.0,0.1,1.9,1.5,11.4,0.0,0,0,0.0,3.20,128,424,37%
14,N. Collins,WR,Hou,@NYJ,7,0,0,0,0,0,0,5.1,2.7,34.1,0.2,0,0,0,3.19,109,425,42%
14,R. Blackshear,RB,Car,"stadium."">",7,0,0,0,2.6,10.5,0.1,0.7,0.5,4.1,0,0,0,0,3.19,2449,426,0%
14,K. Hunt,RB,Cle,Jax,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,427,15%
14,J. Kelley,RB,LAC,Den,5,0,0,0,4.7,20.0,0.2,0.8,0.6,4.5,0,0,0,0,3.16,212,431,3%
14,T. Atwell,WR,LAR,@Bal,10,0,0,0,0.2,0.9,0,2.3,1.3,17.5,0.1,0,0,0,3.14,306,432,0%
14,A. Robinson II,WR,Pit,NE,6,0,0,0,0,0,0,4.1,2.7,29.7,0.2,0,0,0,3.13,200,433,4%
14,H. Hurst,TE,Car,"stadium."">",7,0,0,0,0,0,0,4.4,2.9,29.5,0.2,0,0,0,3.12,183,436,11%
14,I. Hodgins,WR,NYG,GB,13,0,0,0,0.1,0.3,0,3.8,2.7,31.9,0.2,0,0,0,3.10,186,437,6%
14,R. Woods,WR,Hou,@NYJ,7,0,0,0,0.4,2.4,0,4.7,2.9,31.2,0.2,0,0,0,3.10,266,438,4%
14,D. Carter,WR,LV,"stadium."">",13,0,0,0,0.2,1.5,0,1.6,1.0,10.8,0.1,0.1,0,0,3.09,1894,443,0%
14,I. Smith Jr.,TE,Cin,Ind,7,0,0,0,0,0,0,3.5,2.5,24.9,0.2,0,0,0,3.07,171,445,15%
14,D. Parker,WR,NE,@Pit,11,0,0,0,0,0,0,3.9,2.3,31.4,0.2,0,0,0,3.06,196,446,3%
14,K. Miller,RB,NO,"stadium."">",11,0,0,0,4.5,19.4,0.2,1.1,0.8,6.5,0.1,0,0,0,2.98,147,458,19%
14,K. Bourne,WR,NE,@Pit,11,0,0,0,0.5,2.6,0,3.2,2.2,26.6,0.2,0,0,0,2.97,1881,459,1%
14,R. James,WR,KC,Buf,10,0,0,0,0.1,0.3,0,3.6,2.6,29.5,0.2,0,0,0,2.96,245,463,2%
14,D. Knox,TE,Buf,@KC,13,0,0,0,0,0,0,3.2,2.2,24.4,0.2,0,0,0,2.93,191,470,25%
14,D. McBride,RB,Min,"stadium."">",13,0,0,0,5.5,23.2,0.2,0.6,0.4,3.3,0,0,0,0,2.89,2336,478,1%
14,V. Jefferson,WR,LAR,@Bal,10,0,0,0,0.1,0.4,0,4.1,2.4,29.3,0.2,0,0,0,2.87,190,480,8%
15,T. Tagovailoa,QB,Mia,NYJ,10,257,1.9,0.7,2,5.2,0.1,0,0,0,0,0,0.1,0.2,16.88,105,6,94%
15,D. Watson,QB,Cle,Chi,5,236,1.6,0.7,4.8,26.1,0.2,0,0,0,0,0,0.1,0.2,15.69,95,7,94%
15,J. Goff,QB,Det,"stadium."">",9,255,1.8,0.8,0.7,2.7,0.0,0,0,0,0,0,0.1,0.2,15.43,140,8,73%
15,M. Stafford,QB,LAR,Was,10,263,1.7,0.9,0.9,3.8,0,0,0,0,0,0,0.1,0.2,14.07,189,13,35%
15,K. Cousins,QB,Min,@Cin,13,247,1.7,0.7,1.9,5.4,0.1,0,0,0,0,0,0.1,0.2,13.79,115,15,86%
15,R. Wilson,QB,Den,"stadium."">",9,224,1.5,0.6,3.5,15.0,0.2,0,0,0,0,0,0.1,0.2,13.29,155,16,61%
15,B. Purdy,QB,SF,"stadium."">",9,212,1.3,0.6,3.6,12.3,0.1,0,0,0,0,0,0.1,0.1,13.04,138,17,51%
15,J. Love,QB,GB,TB,6,205,1.3,0.7,4.9,21.4,0.3,0,0,0,0,0,0.2,0.2,12.88,235,19,31%
15,D. Carr,QB,NO,"stadium."">",11,236,1.5,0.7,0.8,3.8,0.1,0,0,0,0,0,0.1,0.2,12.79,170,20,48%
15,R. Tannehill,QB,Ten,Hou,7,222,1.4,0.7,3.1,11.8,0.1,0,0,0,0,0,0.1,0.1,12.48,233,22,9%
15,K. Pickett,QB,Pit,"stadium."">",6,223,1.4,0.9,3.5,16.4,0.2,0,0,0,0,0,0.1,0.2,11.94,180,24,32%
15,S. Howell,QB,Was,@LAR,14,224,1.4,0.8,3.5,14.2,0.2,0,0,0,0,0,0,0.3,11.63,167,25,19%
15,B. Young,QB,Car,Atl,7,229,1.4,0.9,3.9,19.9,0.1,0,0,0,0,0,0.1,0.2,11.60,246,26,20%
15,J. Garoppolo,QB,LV,"stadium."">",13,239,1.5,0.9,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,11.60,224,27,15%
15,K. Murray,QB,Ari,"stadium."">",14,194,1.2,0.7,4.1,21.6,0.2,0,0,0,0,0,0.1,0.2,11.32,236,28,30%
15,C. Stroud,QB,Hou,@Ten,7,212,1.2,0.8,5.2,19.5,0.2,0,0,0,0,0,0.1,0.3,10.76,295,30,10%
15,D. Ridder,QB,Atl,@Car,11,198,1.3,0.8,3.7,15.0,0.2,0,0,0,0,0,0.1,0.3,10.68,287,32,6%
15,B. Mayfield,QB,TB,@GB,5,217,1.3,0.8,2.2,7.9,0.2,0,0,0,0,0,0.1,0.3,10.61,223,33,9%
15,M. Jones,QB,NE,KC,11,225,1.4,0.9,2.2,7.1,0.1,0,0,0,0,0,0.1,0.2,10.32,240,36,9%
15,J. Williams,WR,Det,"stadium."">",9,0,0,0,0.5,2.9,0.1,7.4,4.6,68.2,0.5,0,0.1,0,8.12,176,68,38%
15,R. McCloud III,WR,SF,"stadium."">",9,0,0,0,0.2,1.4,0,2.5,1.7,17.6,0.1,0.1,0,0,6.49,2320,130,1%
15,D. Achane,RB,Mia,NYJ,10,0,0,0,10.3,47.2,0.3,2.9,2.3,18.4,0.1,0,0,0.1,6.42,144,135,48%
15,D. Harris,RB,Buf,Dal,13,0,0,0,10.5,48.1,0.4,1.1,0.9,6.6,0.0,0,0,0.1,6.05,124,156,60%
15,E. Mitchell,RB,SF,"stadium."">",9,0,0,0,10.4,51.3,0.4,1.1,0.9,6.6,0,0,0.1,0.1,5.99,122,159,60%
15,M. Hardman Jr.,WR,NYJ,@Mia,7,0,0,0,0.4,2.9,0.1,4.4,3.0,35.0,0.2,0.1,0,0,5.79,268,179,14%
15,D. Duvernay,WR,Bal,@Jax,13,0,0,0,0.4,2.3,0,2.1,1.2,14.2,0.1,0.1,0,0.1,5.67,318,187,2%
15,K. Toney,WR,KC,@NE,10,0,0,0,0.9,5.0,0.1,4.6,3.4,38.6,0.3,0.1,0,0.1,5.53,136,195,61%
15,J. Ford,RB,Cle,Chi,5,0,0,0,4.9,22.4,0.2,1.2,1.0,7.6,0.1,0,0,0.1,5.51,174,196,10%
15,T. Burks,WR,Ten,Hou,7,0,0,0,0,0,0,6.6,4.2,54.7,0.3,0,0,0.1,5.39,118,202,69%
15,Q. Johnston,WR,LAC,"stadium."">",5,0,0,0,0.1,0.4,0,6.1,4.0,52.2,0.3,0,0,0.1,5.14,126,214,56%
15,R. Mostert,RB,Mia,NYJ,10,0,0,0,8.3,37.8,0.3,1.6,1.2,9.5,0.1,0,0,0.1,5.10,130,216,49%
15,D. Foreman,RB,Chi,@Cle,13,0,0,0,10.2,43.9,0.3,1.2,0.9,6.8,0,0,0,0.1,4.95,150,229,36%
15,G. Dortch,WR,Ari,"stadium."">",14,0,0,0,0.1,0.7,0,3.6,2.4,24.8,0.1,0,0,0,4.90,316,236,1%
15,D. Peoples-Jones,WR,Cle,Chi,5,0,0,0,0.1,0.6,0,4.5,2.8,41.9,0.3,0,0.1,0.1,4.88,184,237,16%
15,T. Boyd,WR,Cin,Min,7,0,0,0,0.1,1.0,0,5.1,3.6,45.0,0.3,0,0,0.1,4.80,135,247,43%
15,J. Agnew,WR,Jax,Bal,9,0,0,0,1.0,5.3,0.1,2.2,1.6,15.9,0.1,0.1,0,0,4.72,1916,259,1%
15,K. Nwangwu,RB,Min,@Cin,13,0,0,0,1.4,5.7,0.0,0.4,0.3,2.3,0,0.1,0,0,4.67,2555,264,1%
15,J. Reed,WR,GB,TB,6,0,0,0,0,0,0,5.5,3.7,39.6,0.3,0,0,0,4.61,213,268,7%
15,A. Lazard,WR,NYJ,@Mia,7,0,0,0,0.1,0.5,0,5.1,3.2,40.5,0.3,0,0,0,4.60,132,269,50%
15,B. Berrios,WR,Mia,NYJ,10,0,0,0,0.8,4.0,0.1,3.3,2.3,23.9,0.2,0.1,0,0.1,4.53,2075,274,1%
15,R. Bateman,WR,Bal,@Jax,13,0,0,0,0,0,0,5.2,3.2,44.3,0.3,0,0,0.1,4.48,99,279,61%
15,K. Raymond,WR,Det,"stadium."">",9,0,0,0,0.2,1.5,0,3.3,2.2,24.8,0.2,0.1,0,0,4.47,1865,284,1%
15,K. Shakir,WR,Buf,Dal,13,0,0,0,0.1,0.9,0,4.8,3.1,39.8,0.3,0,0,0,4.45,244,286,4%
15,J. Meyers,WR,LV,"stadium."">",13,0,0,0,0.1,0.4,0,6.2,4.3,46.7,0.3,0,0,0.1,4.44,117,288,47%
15,A. Thielen,WR,Car,Atl,7,0,0,0,0,0,0,5.6,3.8,41.2,0.3,0,0,0.1,4.36,134,297,47%
15,R. Doubs,WR,GB,TB,6,0,0,0,0.1,0.3,0,4.6,3.2,37.3,0.3,0,0,0,4.25,145,309,31%
15,Z. Jones,WR,Jax,Bal,9,0,0,0,0.1,0.8,0,5.6,3.9,43.6,0.3,0,0,0.1,4.24,159,310,30%
15,D. Singletary,RB,Hou,@Ten,7,0,0,0,7.4,30.1,0.2,2.1,1.5,11.0,0.0,0,0,0.1,4.20,158,312,27%
15,C. Hubbard,RB,Car,Atl,7,0,0,0,7.2,30.4,0.2,1.6,1.3,9.2,0.1,0,0,0.1,4.18,162,316,16%
15,C. Samuel,WR,Was,@LAR,14,0,0,0,1.3,7.2,0.1,4.6,3.3,33.4,0.2,0,0,0,4.10,178,323,12%
15,J. Mingo,WR,Car,Atl,7,0,0,0,0.2,1.1,0,5.5,3.4,39.2,0.2,0,0,0,4.09,181,330,13%
15,R. Moore,WR,Ari,"stadium."">",14,0,0,0,0.7,4.8,0.1,5.4,3.6,35.1,0.2,0,0,0.1,4.02,192,337,18%
15,M. Mims Jr.,WR,Den,"stadium."">",9,0,0,0,0.1,0.8,0,5.1,3.0,38.1,0.3,0,0,0,4.02,133,338,22%
15,A. Pierce,WR,Ind,"stadium."">",11,0,0,0,0.1,0.3,0,4.5,2.7,36.9,0.3,0,0,0,4.01,193,341,8%
15,O. Beckham Jr.,WR,Bal,@Jax,13,0,0,0,0.1,0.7,0,4.6,3.0,37.0,0.3,0,0,0,3.97,129,346,74%
15,W. Robinson,WR,NYG,"stadium."">",13,0,0,0,1.0,5.5,0.1,4.2,2.9,32.9,0.2,0,0,0,3.90,239,349,5%
15,D. Chark Jr.,WR,Car,Atl,7,0,0,0,0,0,0,4.7,2.7,38.8,0.2,0,0,0,3.89,153,350,21%
15,E. Elliott,RB,NE,KC,11,0,0,0,7.1,28.0,0.3,1.3,1.0,7.3,0.1,0,0.1,0.1,4.21,131,351,65%
15,M. Carter,RB,NYJ,@Mia,7,0,0,0,6.1,24.2,0.1,2.1,1.6,11.7,0.1,0,0,0,3.80,241,357,7%
15,J. Hyatt,WR,NYG,"stadium."">",13,0,0,0,0.1,0.6,0,5,3.0,35.8,0.2,0,0,0,3.78,161,358,17%
15,M. Gallup,WR,Dal,@Buf,7,0,0,0,0,0,0,5,2.9,37.5,0.2,0,0,0,3.78,139,359,28%
15,C. Patterson,RB,Atl,@Car,11,0,0,0,4.7,20.1,0.1,1,0.8,5.9,0.1,0.1,0,0.1,3.77,222,361,14%
15,M. Jones Jr.,WR,Det,"stadium."">",9,0,0,0,0,0,0,4.8,3.0,34.8,0.3,0,0,0,3.77,343,363,2%
15,R. Jones,RB,Dal,@Buf,7,0,0,0,6.2,25.6,0.3,0.8,0.6,4.4,0,0,0,0,3.76,323,365,1%
15,M. Mayer,TE,LV,"stadium."">",13,0,0,0,0,0,0,4.2,2.9,30.8,0.3,0,0,0,3.68,219,373,18%
15,K. Williams,RB,LAR,Was,10,0,0,0,4.6,19.1,0.2,2.1,1.6,11.7,0.1,0,0,0,3.57,202,389,2%
15,P. Campbell,WR,NYG,"stadium."">",13,0,0,0,0.5,3.1,0,4.9,3.2,35.2,0.2,0,0,0,3.56,238,390,4%
15,K. Osborn,WR,Min,@Cin,13,0,0,0,0.1,0.4,0,4.6,2.8,33.0,0.2,0,0,0,3.56,173,393,10%
15,S. LaPorta,TE,Det,"stadium."">",9,0,0,0,0,0,0,4.5,3.1,33.7,0.2,0,0,0,3.55,123,395,61%
15,D. Slayton,WR,NYG,"stadium."">",13,0,0,0,0.1,0.7,0,4.3,2.3,34.4,0.2,0,0,0,3.54,194,398,4%
15,C. Brown,RB,Cin,Min,7,0,0,0,5.4,23.9,0.2,1.3,1.0,8.3,0.1,0,0,0.1,3.53,207,400,5%
15,C. Edwards-Helaire,RB,KC,@NE,10,0,0,0,4.9,21.3,0.2,1.4,1.1,8.7,0.1,0,0,0,3.53,160,402,20%
15,G. Everett,TE,LAC,"stadium."">",5,0,0,0,0,0,0,4.3,2.9,29.9,0.3,0,0,0,3.51,148,403,50%
15,C. Claypool,WR,Chi,@Cle,13,0,0,0,0.5,2.9,0.1,3.9,2.2,29.6,0.2,0,0,0,3.51,259,404,4%
15,M. Valdes-Scantling,WR,KC,@NE,10,0,0,0,0,0,0,3.8,2.2,34.5,0.2,0,0,0,3.50,216,405,8%
15,D. Schultz,TE,Hou,@Ten,7,0,0,0,0,0,0,4.8,3.1,31.9,0.2,0,0,0,3.44,141,416,71%
15,J. Downs,WR,Ind,"stadium."">",11,0,0,0,0.3,1.7,0,4.7,3.0,35.3,0.2,0,0,0,3.44,277,417,2%
15,L. Fournette,RB,TB,@GB,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,418,9%
15,C. Kmet,TE,Chi,@Cle,13,0,0,0,0,0,0,4.7,3.1,31.9,0.2,0,0,0,3.43,137,422,76%
15,J. Metchie III,WR,Hou,@Ten,7,0,0,0,0,0,0,4.5,2.8,32.8,0.2,0,0,0,3.39,247,425,5%
15,N. Collins,WR,Hou,@Ten,7,0,0,0,0,0,0,5.1,2.9,35.9,0.2,0,0,0,3.35,109,427,42%
15,T. Atwell,WR,LAR,Was,10,0,0,0,0.2,1.0,0,2.3,1.3,18.4,0.1,0,0,0,3.31,306,437,0%
15,R. Blackshear,RB,Car,Atl,7,0,0,0,2.6,10.8,0.1,0.7,0.5,4.2,0,0,0,0,3.29,2449,440,0%
15,R. Woods,WR,Hou,@Ten,7,0,0,0,0.4,2.6,0,4.7,3.1,32.8,0.2,0,0,0,3.26,266,445,4%
15,J. Warren,RB,Pit,"stadium."">",6,0,0,0,5.1,22.3,0.1,1.9,1.5,11.6,0.1,0,0,0.0,3.24,128,446,37%
15,G. Dulcich,TE,Den,"stadium."">",9,0,0,0,0,0,0,4.9,3.1,32.3,0.2,0,0,0,3.25,152,447,57%
15,H. Hurst,TE,Car,Atl,7,0,0,0,0,0,0,4.4,3.0,30.4,0.2,0,0,0,3.21,183,450,11%
15,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.0,0,4.1,3.0,30.4,0.2,0,0,0,3.21,195,453,8%
15,T. Thornton,WR,NE,KC,11,0,0,0,0.1,0.5,0,4.3,2.4,32.0,0.2,0,0,0,3.19,250,457,1%
15,K. Hunt,RB,Cle,Chi,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,458,15%
15,J. Wilson Jr.,RB,Mia,NYJ,10,0,0,0,5.1,21.9,0.2,1.5,1.2,8.7,0.1,0,0,0.1,3.18,125,459,32%
15,A. Robinson II,WR,Pit,"stadium."">",6,0,0,0,0,0,0,4.1,2.7,30.1,0.2,0,0,0,3.18,200,461,4%
15,G. Edwards,RB,Bal,@Jax,13,0,0,0,6.2,27.9,0.2,0.7,0.5,3.8,0,0,0,0,3.14,182,465,14%
15,D. Knox,TE,Buf,Dal,13,0,0,0,0,0,0,3.2,2.3,26.0,0.2,0,0,0,3.12,191,470,25%
15,J. Kelley,RB,LAC,"stadium."">",5,0,0,0,4.7,19.7,0.2,0.8,0.6,4.5,0,0,0,0,3.12,212,473,3%
15,V. Jefferson,WR,LAR,Was,10,0,0,0,0.1,0.4,0,4.1,2.6,31.0,0.2,0,0,0,3.03,190,479,8%
15,I. Hodgins,WR,NYG,"stadium."">",13,0,0,0,0.1,0.3,0,3.8,2.7,30.9,0.2,0,0,0,3.01,186,482,6%
15,D. Carter,WR,LV,"stadium."">",13,0,0,0,0.2,1.5,0,1.6,1.0,10.5,0.1,0.1,0,0,3.01,1894,483,0%
15,D. Parker,WR,NE,KC,11,0,0,0,0,0,0,3.9,2.3,30.7,0.2,0,0,0,2.99,196,484,3%
15,T. Dell,WR,Hou,@Ten,7,0,0,0,0.1,0.5,0,4.8,3.2,33.0,0.1,0,0,0,2.97,230,488,6%
16,T. Tagovailoa,QB,Mia,Dal,10,257,1.9,0.7,2,5.2,0.1,0,0,0,0,0,0.1,0.2,16.88,105,6,94%
16,K. Cousins,QB,Min,"stadium."">",13,261,1.8,0.8,1.9,5.8,0.1,0,0,0,0,0,0.1,0.2,15.94,115,9,86%
16,M. Stafford,QB,LAR,NO,10,263,1.7,0.9,0.9,3.8,0,0,0,0,0,0,0.1,0.2,14.07,189,14,35%
16,R. Wilson,QB,Den,NE,9,231,1.5,0.7,3.5,15.5,0.2,0,0,0,0,0,0.1,0.2,13.90,155,15,61%
16,J. Goff,QB,Det,"stadium."">",9,248,1.7,0.8,0.7,2.7,0.0,0,0,0,0,0,0.1,0.2,13.89,140,16,73%
16,B. Purdy,QB,SF,Bal,9,206,1.3,0.6,3.6,12.0,0.1,0,0,0,0,0,0.1,0.1,12.51,138,18,51%
16,J. Love,QB,GB,@Car,6,200,1.3,0.7,4.9,20.9,0.3,0,0,0,0,0,0.2,0.2,12.49,235,19,31%
16,D. Carr,QB,NO,@LAR,11,232,1.5,0.7,0.8,3.8,0.1,0,0,0,0,0,0.1,0.2,12.46,170,20,48%
16,R. Tannehill,QB,Ten,Sea,7,212,1.3,0.7,3.1,11.3,0.1,0,0,0,0,0,0.1,0.1,11.70,233,23,9%
16,K. Murray,QB,Ari,@Chi,14,198,1.2,0.7,4.1,22.0,0.2,0,0,0,0,0,0.1,0.2,11.64,236,24,30%
16,J. Garoppolo,QB,LV,@KC,13,237,1.5,0.9,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,11.44,224,25,15%
16,B. Young,QB,Car,GB,7,225,1.3,0.9,3.9,19.5,0.1,0,0,0,0,0,0.1,0.2,11.29,246,26,20%
16,D. Ridder,QB,Atl,"stadium."">",11,204,1.3,0.8,3.7,15.4,0.2,0,0,0,0,0,0.1,0.3,11.18,287,27,6%
16,K. Pickett,QB,Pit,Cin,6,213,1.3,0.9,3.5,15.7,0.2,0,0,0,0,0,0.1,0.2,11.16,180,28,32%
16,S. Howell,QB,Was,@NYJ,14,215,1.3,0.7,3.5,13.6,0.2,0,0,0,0,0,0,0.2,10.90,167,29,19%
16,M. Jones,QB,NE,@Den,11,229,1.4,0.9,2.2,7.2,0.1,0,0,0,0,0,0.1,0.2,10.63,240,31,9%
16,B. Mayfield,QB,TB,Jax,5,217,1.3,0.8,2.2,7.9,0.2,0,0,0,0,0,0.1,0.3,10.61,223,33,9%
16,C. Stroud,QB,Hou,"stadium."">",7,210,1.2,0.8,5.2,19.3,0.2,0,0,0,0,0,0.1,0.2,10.60,295,34,10%
16,J. Williams,WR,Det,"stadium."">",9,0,0,0,0.5,2.8,0.1,7.4,4.4,66.5,0.5,0,0.1,0,7.92,176,74,38%
16,D. Achane,RB,Mia,Dal,10,0,0,0,10.3,47.2,0.3,2.9,2.3,18.4,0.1,0,0,0.1,6.42,144,134,48%
16,R. McCloud III,WR,SF,Bal,9,0,0,0,0.2,1.3,0,2.5,1.7,17.1,0.1,0.1,0,0,6.33,2320,141,1%
16,M. Hardman Jr.,WR,NYJ,Was,7,0,0,0,0.5,3.0,0.1,4.4,3.2,37.2,0.3,0.1,0,0,6.16,268,149,14%
16,K. Toney,WR,KC,LV,10,0,0,0,0.9,5.4,0.1,4.6,3.7,42.2,0.3,0.1,0,0.1,6.04,136,157,61%
16,G. Dortch,WR,Ari,@Chi,14,0,0,0,0.1,0.7,0,3.6,2.5,25.2,0.1,0,0,0,5.99,316,166,1%
16,D. Harris,RB,Buf,@LAC,13,0,0,0,10.5,46.8,0.4,1.1,0.9,6.4,0.0,0,0,0.1,5.90,124,170,60%
